,,record_id,file_id,bitlink,custom_bitlink,date_created,title,long_url,clicks_for_all_time,clicks_for_date_range,status,date_range_start,date_range_end,created_start,created_end,start_end
http://penncobaltplus.com/34eQu6Y,328,rid0328,fid0027,http://penncobaltplus.com/34eQu6Y,http://penncobaltplus.com/connect-with-peer,2022-01-28,Cobalt,https://www.penncobalt.com/connect-with-support?supportRoleId=COACH&immediateAccess=false&track=true&accountSourceId=PENN_KEY_SSO&utm_source=cobalt&utm_medium=coach&utm_campaign=coach,438,59,,2022-07-09,2022-09-06,162 days,221 days,59 days
http://penncobaltplus.com/34eQu6Y,386,rid0386,fid0031,http://penncobaltplus.com/34eQu6Y,http://penncobaltplus.com/connect-with-peer,2022-01-28,Cobalt,https://www.penncobalt.com/connect-with-support?supportRoleId=COACH&immediateAccess=false&track=true&accountSourceId=PENN_KEY_SSO&utm_source=cobalt&utm_medium=coach&utm_campaign=coach,461,77,,2022-07-15,2022-09-12,168 days,227 days,59 days
http://penncobaltplus.com/34eQu6Y,122,rid0122,fid0010,http://penncobaltplus.com/34eQu6Y,http://penncobaltplus.com/connect-with-peer,2022-01-28,Cobalt,https://www.penncobalt.com/connect-with-support?supportRoleId=COACH&immediateAccess=false&track=true&accountSourceId=PENN_KEY_SSO&utm_source=cobalt&utm_medium=coach&utm_campaign=coach,485,94,,2022-07-24,2022-09-21,177 days,236 days,59 days
http://penncobaltplus.com/34eQu6Y,545,rid0545,fid0044,http://penncobaltplus.com/34eQu6Y,http://penncobaltplus.com/connect-with-peer,2022-01-28,Cobalt,https://www.penncobalt.com/connect-with-support?supportRoleId=COACH&immediateAccess=false&track=true&accountSourceId=PENN_KEY_SSO&utm_source=cobalt&utm_medium=coach&utm_campaign=coach,486,95,,2022-07-29,2022-09-26,182 days,241 days,59 days
http://penncobaltplus.com/34eQu6Y,517,rid0517,fid0042,http://penncobaltplus.com/34eQu6Y,http://penncobaltplus.com/connect-with-peer,2022-01-28,Cobalt,https://www.penncobalt.com/connect-with-support?supportRoleId=COACH&immediateAccess=false&track=true&accountSourceId=PENN_KEY_SSO&utm_source=cobalt&utm_medium=coach&utm_campaign=coach,489,98,,2022-08-05,2022-10-03,189 days,248 days,59 days
http://penncobaltplus.com/34eQu6Y,33,rid0033,fid0004,http://penncobaltplus.com/34eQu6Y,http://penncobaltplus.com/connect-with-peer,2022-01-28,Cobalt,https://www.penncobalt.com/connect-with-support?supportRoleId=COACH&immediateAccess=false&track=true&accountSourceId=PENN_KEY_SSO&utm_source=cobalt&utm_medium=coach&utm_campaign=coach,494,93,,2022-08-12,2022-10-10,196 days,255 days,59 days
http://penncobaltplus.com/34eQu6Y,595,rid0595,fid0047,http://penncobaltplus.com/34eQu6Y,http://penncobaltplus.com/connect-with-peer,2022-01-28,Cobalt,https://www.penncobalt.com/connect-with-support?supportRoleId=COACH&immediateAccess=false&track=true&accountSourceId=PENN_KEY_SSO&utm_source=cobalt&utm_medium=coach&utm_campaign=coach,508,94,,2022-08-19,2022-10-17,203 days,262 days,59 days
http://penncobaltplus.com/34eQu6Y,634,rid0634,fid0050,http://penncobaltplus.com/34eQu6Y,http://penncobaltplus.com/connect-with-peer,2022-01-28,Cobalt,https://www.penncobalt.com/connect-with-support?supportRoleId=COACH&immediateAccess=false&track=true&accountSourceId=PENN_KEY_SSO&utm_source=cobalt&utm_medium=coach&utm_campaign=coach,512,91,,2022-08-28,2022-10-26,212 days,271 days,59 days
http://penncobaltplus.com/34eQu6Y,499,rid0499,fid0041,http://penncobaltplus.com/34eQu6Y,http://penncobaltplus.com/connect-with-peer,2022-01-28,Cobalt,https://www.penncobalt.com/connect-with-support?supportRoleId=COACH&immediateAccess=false&track=true&accountSourceId=PENN_KEY_SSO&utm_source=cobalt&utm_medium=coach&utm_campaign=coach,520,88,,2022-09-02,2022-10-31,217 days,276 days,59 days
http://penncobaltplus.com/34eQu6Y,157,rid0157,fid0012,http://penncobaltplus.com/34eQu6Y,http://penncobaltplus.com/connect-with-peer,2022-01-28,Cobalt,https://www.penncobalt.com/connect-with-support?supportRoleId=COACH&immediateAccess=false&track=true&accountSourceId=PENN_KEY_SSO&utm_source=cobalt&utm_medium=coach&utm_campaign=coach,533,87,,2022-09-09,2022-11-07,224 days,283 days,59 days
http://penncobaltplus.com/34eQu6Y,421,rid0421,fid0033,http://penncobaltplus.com/34eQu6Y,http://penncobaltplus.com/connect-with-peer,2022-01-28,Cobalt,https://www.penncobalt.com/connect-with-support?supportRoleId=COACH&immediateAccess=false&track=true&accountSourceId=PENN_KEY_SSO&utm_source=cobalt&utm_medium=coach&utm_campaign=coach,539,62,,2022-09-16,2022-11-14,231 days,290 days,59 days
http://penncobaltplus.com/34eQu6Y,455,rid0455,fid0037,http://penncobaltplus.com/34eQu6Y,http://penncobaltplus.com/connect-with-peer,2022-01-28,Cobalt,https://www.penncobalt.com/connect-with-support?supportRoleId=COACH&immediateAccess=false&track=true&accountSourceId=PENN_KEY_SSO&utm_source=cobalt&utm_medium=coach&utm_campaign=coach,551,66,,2022-09-23,2022-11-21,238 days,297 days,59 days
http://penncobaltplus.com/34eQu6Y,269,rid0269,fid0020,http://penncobaltplus.com/34eQu6Y,http://penncobaltplus.com/connect-with-peer,2022-01-28,Cobalt,https://www.penncobalt.com/connect-with-support?supportRoleId=COACH&immediateAccess=false&track=true&accountSourceId=PENN_KEY_SSO&utm_source=cobalt&utm_medium=coach&utm_campaign=coach,551,64,,2022-09-30,2022-11-28,245 days,304 days,59 days
http://penncobaltplus.com/34eQu6Y,447,rid0447,fid0036,http://penncobaltplus.com/34eQu6Y,http://penncobaltplus.com/connect-with-peer,2022-01-28,Cobalt,https://www.penncobalt.com/connect-with-support?supportRoleId=COACH&immediateAccess=false&track=true&accountSourceId=PENN_KEY_SSO&utm_source=cobalt&utm_medium=coach&utm_campaign=coach,553,2,,2022-11-28,2022-12-05,304 days,311 days,7 days
http://penncobaltplus.com/34eQu6Y,439,rid0439,fid0034,http://penncobaltplus.com/34eQu6Y,http://penncobaltplus.com/connect-with-peer,2022-01-28,Cobalt,https://www.penncobalt.com/connect-with-support?supportRoleId=COACH&immediateAccess=false&track=true&accountSourceId=PENN_KEY_SSO&utm_source=cobalt&utm_medium=coach&utm_campaign=coach,555,3,,2022-12-01,2022-12-12,307 days,318 days,11 days
http://penncobaltplus.com/34eQu6Y,306,rid0306,fid0024,http://penncobaltplus.com/34eQu6Y,http://penncobaltplus.com/connect-with-peer,2022-01-28,Cobalt,https://www.penncobalt.com/connect-with-support?supportRoleId=COACH&immediateAccess=false&track=true&accountSourceId=PENN_KEY_SSO&utm_source=cobalt&utm_medium=coach&utm_campaign=coach,557,2,,2022-12-11,2022-12-19,317 days,325 days,8 days
http://penncobaltplus.com/34eQu6Y,542,rid0542,fid0043,http://penncobaltplus.com/34eQu6Y,http://penncobaltplus.com/connect-with-peer,2022-01-28,Cobalt,https://www.penncobalt.com/connect-with-support?supportRoleId=COACH&immediateAccess=false&track=true&accountSourceId=PENN_KEY_SSO&utm_source=cobalt&utm_medium=coach&utm_campaign=coach,559,1,,2023-01-01,2023-01-09,338 days,346 days,8 days
http://penncobaltplus.com/34eQu6Y,304,rid0304,fid0023,http://penncobaltplus.com/34eQu6Y,http://penncobaltplus.com/connect-with-peer,2022-01-28,Cobalt,https://www.penncobalt.com/connect-with-support?supportRoleId=COACH&immediateAccess=false&track=true&accountSourceId=PENN_KEY_SSO&utm_source=cobalt&utm_medium=coach&utm_campaign=coach,561,2,,2023-01-09,2023-01-17,346 days,354 days,8 days
http://penncobaltplus.com/34eQu6Y,1,rid0001,fid0000,http://penncobaltplus.com/34eQu6Y,http://penncobaltplus.com/connect-with-peer,2022-01-28,Cobalt,https://www.penncobalt.com/connect-with-support?supportRoleId=COACH&immediateAccess=false&track=true&accountSourceId=PENN_KEY_SSO&utm_source=cobalt&utm_medium=coach&utm_campaign=coach,563,2,,2023-01-17,2023-01-23,354 days,360 days,6 days
http://penncobaltplus.com/34eQu6Y,20,rid0020,fid0002,http://penncobaltplus.com/34eQu6Y,http://penncobaltplus.com/connect-with-peer,2022-01-28,Cobalt,https://www.penncobalt.com/connect-with-support?supportRoleId=COACH&immediateAccess=false&track=true&accountSourceId=PENN_KEY_SSO&utm_source=cobalt&utm_medium=coach&utm_campaign=coach,564,1,,2023-01-23,2023-02-01,360 days,369 days,9 days
http://penncobaltplus.com/34eQu6Y,472,rid0472,fid0038,http://penncobaltplus.com/34eQu6Y,http://penncobaltplus.com/connect-with-peer,2022-01-28,Cobalt,https://www.penncobalt.com/connect-with-support?supportRoleId=COACH&immediateAccess=false&track=true&accountSourceId=PENN_KEY_SSO&utm_source=cobalt&utm_medium=coach&utm_campaign=coach,566,2,,2023-02-06,2023-02-15,374 days,383 days,9 days
http://penncobaltplus.com/34eQu6Y,117,rid0117,fid0009,http://penncobaltplus.com/34eQu6Y,http://penncobaltplus.com/connect-with-peer,2022-01-28,Cobalt,https://www.penncobalt.com/connect-with-support?supportRoleId=COACH&immediateAccess=false&track=true&accountSourceId=PENN_KEY_SSO&utm_source=cobalt&utm_medium=coach&utm_campaign=coach,566,2,,2023-02-13,2023-02-20,381 days,388 days,7 days
https://bit.ly/3oOwYG7,302,rid0302,fid0022,https://bit.ly/3oOwYG7,,2021-12-13,Cobalt,https://www.penncobalt.com/connect-with-support?supportRoleId=COACH&immediateAccess=false&track=true&accountSourceId=PENN_KEY_SSO,3,1,,2021-12-31,2022-02-28,18 days,77 days,59 days
https://bit.ly/3oOwYG7,268,rid0268,fid0019,https://bit.ly/3oOwYG7,,2021-12-13,Cobalt,https://www.penncobalt.com/connect-with-support?supportRoleId=COACH&immediateAccess=false&track=true&accountSourceId=PENN_KEY_SSO,3,1,,2022-01-07,2022-03-07,25 days,84 days,59 days
https://cobaltplus.info/31QpJov,299,rid0299,fid0022,https://cobaltplus.info/31QpJov,,2022-01-12,Cobalt,https://www.penncobalt.com/connect-with-support?supportRoleId=COACH&immediateAccess=false&track=true&accountSourceId=PENN_KEY_SSO&utm_source=cobalt&utm_medium=page&utm_campaign=jan+2022,2,2,,2021-12-31,2022-02-28,-12 days,47 days,59 days
https://cobaltplus.info/31QpJov,265,rid0265,fid0019,https://cobaltplus.info/31QpJov,,2022-01-12,Cobalt,https://www.penncobalt.com/connect-with-support?supportRoleId=COACH&immediateAccess=false&track=true&accountSourceId=PENN_KEY_SSO&utm_source=cobalt&utm_medium=page&utm_campaign=jan+2022,2,2,,2022-01-07,2022-03-07,-5 days,54 days,59 days
https://cobaltplus.info/3ffVY3A,298,rid0298,fid0022,https://cobaltplus.info/3ffVY3A,,2022-01-12,Cobalt,https://www.penncobalt.com/connect-with-support?supportRoleId=PSYCHIATRIST&immediateAccess=false&track=true&accountSourceId=PENN_KEY_SSO&utm_source=cobalt&utm_medium=page&utm_campaign=jan+2022,2,2,,2021-12-31,2022-02-28,-12 days,47 days,59 days
https://cobaltplus.info/3ffVY3A,264,rid0264,fid0019,https://cobaltplus.info/3ffVY3A,,2022-01-12,Cobalt,https://www.penncobalt.com/connect-with-support?supportRoleId=PSYCHIATRIST&immediateAccess=false&track=true&accountSourceId=PENN_KEY_SSO&utm_source=cobalt&utm_medium=page&utm_campaign=jan+2022,2,2,,2022-01-07,2022-03-07,-5 days,54 days,59 days
https://cobaltplus.info/3ffVY3A,219,rid0219,fid0016,https://cobaltplus.info/3ffVY3A,,2022-01-12,Cobalt,https://www.penncobalt.com/connect-with-support?supportRoleId=PSYCHIATRIST&immediateAccess=false&track=true&accountSourceId=PENN_KEY_SSO&utm_source=cobalt&utm_medium=page&utm_campaign=jan+2022,2,2,,2022-01-14,2022-03-14,2 days,61 days,59 days
https://cobaltplus.info/3ffVY3A,484,rid0484,fid0039,https://cobaltplus.info/3ffVY3A,,2022-01-12,Cobalt,https://www.penncobalt.com/connect-with-support?supportRoleId=PSYCHIATRIST&immediateAccess=false&track=true&accountSourceId=PENN_KEY_SSO&utm_source=cobalt&utm_medium=page&utm_campaign=jan+2022,2,2,,2022-01-21,2022-03-21,9 days,68 days,59 days
https://cobaltplus.info/3ffVY3A,495,rid0495,fid0040,https://cobaltplus.info/3ffVY3A,,2022-01-12,Cobalt,https://www.penncobalt.com/connect-with-support?supportRoleId=PSYCHIATRIST&immediateAccess=false&track=true&accountSourceId=PENN_KEY_SSO&utm_source=cobalt&utm_medium=page&utm_campaign=jan+2022,2,2,,2022-01-21,2022-03-21,9 days,68 days,59 days
https://cobaltplus.info/3nivtiv,297,rid0297,fid0022,https://cobaltplus.info/3nivtiv,,2022-01-13,Cobalt,https://www.penncobalt.com/on-your-time/1b0621ea-0530-40e3-99e6-03a36f3c94cf?utm_source=cobalt&utm_medium=monthly&utm_campaign=jan+2022,2,2,,2021-12-31,2022-02-28,-13 days,46 days,59 days
https://cobaltplus.info/3nivtiv,263,rid0263,fid0019,https://cobaltplus.info/3nivtiv,,2022-01-13,Cobalt,https://www.penncobalt.com/on-your-time/1b0621ea-0530-40e3-99e6-03a36f3c94cf?utm_source=cobalt&utm_medium=monthly&utm_campaign=jan+2022,2,2,,2022-01-07,2022-03-07,-6 days,53 days,59 days
https://cobaltplus.info/3nivtiv,221,rid0221,fid0016,https://cobaltplus.info/3nivtiv,,2022-01-13,Cobalt,https://www.penncobalt.com/on-your-time/1b0621ea-0530-40e3-99e6-03a36f3c94cf?utm_source=cobalt&utm_medium=monthly&utm_campaign=jan+2022,2,1,,2022-01-14,2022-03-14,1 days,60 days,59 days
https://cobaltplus.info/3nivtiv,487,rid0487,fid0039,https://cobaltplus.info/3nivtiv,,2022-01-13,Cobalt,https://www.penncobalt.com/on-your-time/1b0621ea-0530-40e3-99e6-03a36f3c94cf?utm_source=cobalt&utm_medium=monthly&utm_campaign=jan+2022,2,1,,2022-01-21,2022-03-21,8 days,67 days,59 days
https://cobaltplus.info/3nivtiv,498,rid0498,fid0040,https://cobaltplus.info/3nivtiv,,2022-01-13,Cobalt,https://www.penncobalt.com/on-your-time/1b0621ea-0530-40e3-99e6-03a36f3c94cf?utm_source=cobalt&utm_medium=monthly&utm_campaign=jan+2022,2,1,,2022-01-21,2022-03-21,8 days,67 days,59 days
https://cobaltplus.info/3nivtiv,95,rid0095,fid0007,https://cobaltplus.info/3nivtiv,,2022-01-13,Cobalt,https://www.penncobalt.com/on-your-time/1b0621ea-0530-40e3-99e6-03a36f3c94cf?utm_source=cobalt&utm_medium=monthly&utm_campaign=jan+2022,2,1,,2022-01-28,2022-03-28,15 days,74 days,59 days
https://cobaltplus.info/3rfR5Np,294,rid0294,fid0022,https://cobaltplus.info/3rfR5Np,,2022-01-12,,https://redcap.link/cobaltRCT?utm_source=redcap&utm_medium=screening&utm_campaign=survey,6,6,,2021-12-31,2022-02-28,-12 days,47 days,59 days
https://cobaltplus.info/3rfR5Np,260,rid0260,fid0019,https://cobaltplus.info/3rfR5Np,,2022-01-12,,https://redcap.link/cobaltRCT?utm_source=redcap&utm_medium=screening&utm_campaign=survey,6,6,,2022-01-07,2022-03-07,-5 days,54 days,59 days
https://cobaltplus.info/3rfR5Np,215,rid0215,fid0016,https://cobaltplus.info/3rfR5Np,,2022-01-12,,https://redcap.link/cobaltRCT?utm_source=redcap&utm_medium=screening&utm_campaign=survey,6,5,,2022-01-14,2022-03-14,2 days,61 days,59 days
https://cobaltplus.info/3rfR5Np,486,rid0486,fid0039,https://cobaltplus.info/3rfR5Np,,2022-01-12,,https://redcap.link/cobaltRCT?utm_source=redcap&utm_medium=screening&utm_campaign=survey,6,1,,2022-01-21,2022-03-21,9 days,68 days,59 days
https://cobaltplus.info/3rfR5Np,497,rid0497,fid0040,https://cobaltplus.info/3rfR5Np,,2022-01-12,,https://redcap.link/cobaltRCT?utm_source=redcap&utm_medium=screening&utm_campaign=survey,6,1,,2022-01-21,2022-03-21,9 days,68 days,59 days
https://cobaltplus.info/3rfR5Np,94,rid0094,fid0007,https://cobaltplus.info/3rfR5Np,,2022-01-12,,https://redcap.link/cobaltRCT?utm_source=redcap&utm_medium=screening&utm_campaign=survey,6,1,,2022-01-28,2022-03-28,16 days,75 days,59 days
https://penncobaltplus.com/35r1wGN,290,rid0290,fid0022,https://penncobaltplus.com/35r1wGN,https://penncobaltplus.com/survey,2022-01-28,,https://redcap.link/cobaltRCT?utm_source=redcap&utm_medium=screening&utm_campaign=survey,282,282,,2021-12-31,2022-02-28,-28 days,31 days,59 days
https://penncobaltplus.com/35r1wGN,256,rid0256,fid0019,https://penncobaltplus.com/35r1wGN,https://penncobaltplus.com/survey,2022-01-28,,https://redcap.link/cobaltRCT?utm_source=redcap&utm_medium=screening&utm_campaign=survey,312,312,,2022-01-07,2022-03-07,-21 days,38 days,59 days
https://penncobaltplus.com/35r1wGN,211,rid0211,fid0016,https://penncobaltplus.com/35r1wGN,https://penncobaltplus.com/survey,2022-01-28,,https://redcap.link/cobaltRCT?utm_source=redcap&utm_medium=screening&utm_campaign=survey,386,386,,2022-01-14,2022-03-14,-14 days,45 days,59 days
https://penncobaltplus.com/35r1wGN,477,rid0477,fid0039,https://penncobaltplus.com/35r1wGN,https://penncobaltplus.com/survey,2022-01-28,,https://redcap.link/cobaltRCT?utm_source=redcap&utm_medium=screening&utm_campaign=survey,399,399,,2022-01-21,2022-03-21,-7 days,52 days,59 days
https://penncobaltplus.com/35r1wGN,488,rid0488,fid0040,https://penncobaltplus.com/35r1wGN,https://penncobaltplus.com/survey,2022-01-28,,https://redcap.link/cobaltRCT?utm_source=redcap&utm_medium=screening&utm_campaign=survey,399,399,,2022-01-21,2022-03-21,-7 days,52 days,59 days
https://penncobaltplus.com/35r1wGN,86,rid0086,fid0007,https://penncobaltplus.com/35r1wGN,https://penncobaltplus.com/survey,2022-01-28,,https://redcap.link/cobaltRCT?utm_source=redcap&utm_medium=screening&utm_campaign=survey,403,403,,2022-01-28,2022-03-28,0 days,59 days,59 days
https://penncobaltplus.com/35r1wGN,615,rid0615,fid0048,https://penncobaltplus.com/35r1wGN,https://penncobaltplus.com/survey,2022-01-28,,https://redcap.link/cobaltRCT?utm_source=redcap&utm_medium=screening&utm_campaign=survey,411,404,,2022-02-04,2022-04-04,7 days,66 days,59 days
https://penncobaltplus.com/35r1wGN,283,rid0283,fid0021,https://penncobaltplus.com/35r1wGN,https://penncobaltplus.com/survey,2022-01-28,,https://redcap.link/cobaltRCT?utm_source=redcap&utm_medium=screening&utm_campaign=survey,447,37,,2022-04-03,2022-04-11,65 days,73 days,8 days
https://penncobaltplus.com/35r1wGN,175,rid0175,fid0013,https://penncobaltplus.com/35r1wGN,https://penncobaltplus.com/survey,2022-01-28,,https://redcap.link/cobaltRCT?utm_source=redcap&utm_medium=screening&utm_campaign=survey,563,354,,2022-02-22,2022-04-22,25 days,84 days,59 days
https://penncobaltplus.com/35r1wGN,622,rid0622,fid0049,https://penncobaltplus.com/35r1wGN,https://penncobaltplus.com/survey,2022-01-28,,https://redcap.link/cobaltRCT?utm_source=redcap&utm_medium=screening&utm_campaign=survey,576,315,,2022-02-25,2022-04-25,28 days,87 days,59 days
https://penncobaltplus.com/35r1wGN,22,rid0022,fid0003,https://penncobaltplus.com/35r1wGN,https://penncobaltplus.com/survey,2022-01-28,,https://redcap.link/cobaltRCT?utm_source=redcap&utm_medium=screening&utm_campaign=survey,658,360,,2022-03-04,2022-05-02,35 days,94 days,59 days
https://penncobaltplus.com/35r1wGN,2,rid0002,fid0001,https://penncobaltplus.com/35r1wGN,https://penncobaltplus.com/survey,2022-01-28,,https://redcap.link/cobaltRCT?utm_source=redcap&utm_medium=screening&utm_campaign=survey,712,340,,2022-03-11,2022-05-09,42 days,101 days,59 days
https://penncobaltplus.com/35r1wGN,141,rid0141,fid0011,https://penncobaltplus.com/35r1wGN,https://penncobaltplus.com/survey,2022-01-28,,https://redcap.link/cobaltRCT?utm_source=redcap&utm_medium=screening&utm_campaign=survey,752,357,,2022-03-18,2022-05-16,49 days,108 days,59 days
https://penncobaltplus.com/35r1wGN,184,rid0184,fid0014,https://penncobaltplus.com/35r1wGN,https://penncobaltplus.com/survey,2022-01-28,,https://redcap.link/cobaltRCT?utm_source=redcap&utm_medium=screening&utm_campaign=survey,810,99,,2022-05-08,2022-05-23,100 days,115 days,15 days
