Entity,,,,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Group Sessions,Group Sessions,Content Views,Content Views,Content Views,Content Views,Content Views,Content Views,Content Views,Content Views,Content Views,Content Views,Content Views,Content Views
Group,,,,Aggregate,Aggregate,Account Type,Account Type,Account Type,Account Type,Account Source,Account Source,Account Source,Account Source,Account Source,Account Source,Account Source,Account Source,Account Source,Account Source,Aggregate,Aggregate,Triage Level,Triage Level,Triage Level,Triage Level,Triage Level,Triage Level,Crisis Flag,Crisis Flag,Crisis Flag,Crisis Flag,Aggregate,Aggregate,Clinical Level,Clinical Level,Clinical Level,Clinical Level,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Aggregate,Aggregate,Aggregate,Aggregate,Content Type,Content Type,Content Type,Content Type,Content Type,Content Type,Content Type,Content Type,Content Type,Content Type
Metric,,,,Total,Total_Group_Pct,Anonymous,Anonymous_Group_Pct,Verified,Verified_Group_Pct,Anonymous,Anonymous_Group_Pct,Email_password,Email_password_Group_Pct,Penn_key_sso,Penn_key_sso_Group_Pct,Penn_mpm_sso,Penn_mpm_sso_Group_Pct,Penn_sso,Penn_sso_Group_Pct,Total,Total_Group_Pct,Mild,Mild_Group_Pct,Moderate,Moderate_Group_Pct,Severe,Severe_Group_Pct,No,No_Group_Pct,Yes,Yes_Group_Pct,Total,Total_Group_Pct,Clinical,Clinical_Group_Pct,Sub-clinical,Sub-clinical_Group_Pct,Care_manager,Care_manager_Group_Pct,Chaplain,Chaplain_Group_Pct,Clinician,Clinician_Group_Pct,Coach,Coach_Group_Pct,Other,Other_Group_Pct,Peer,Peer_Group_Pct,Psychiatrist,Psychiatrist_Group_Pct,Psychologist,Psychologist_Group_Pct,Undefined,Undefined_Group_Pct,Total,Total_Group_Pct,Total,Total_Group_Pct,App,App_Group_Pct,Article,Article_Group_Pct,Podcast,Podcast_Group_Pct,Video,Video_Group_Pct,Worksheet,Worksheet_Group_Pct
Year,Connect with Support,In the Studio,On Your Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,0,1,1,152.0,1.0,16.0,0.10526315789473684,136.0,0.8947368421052632,16.0,0.10526315789473684,0.0,0.0,41.0,0.26973684210526316,0.0,0.0,95.0,0.625,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1767.0,1.0,1437.0,1.0,18.0,0.012526096033402923,309.0,0.2150313152400835,711.0,0.49478079331941544,390.0,0.27139874739039666,9.0,0.006263048016701462
2023,1,0,0,460.0,1.0,198.0,0.43043478260869567,262.0,0.5695652173913044,198.0,0.43043478260869567,0.0,0.0,159.0,0.3456521739130435,0.0,0.0,103.0,0.22391304347826088,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,596.0,1.0,281.0,0.4714765100671141,315.0,0.5285234899328859,0.0,0.0,6.0,0.010067114093959731,281.0,0.4714765100671141,128.0,0.21476510067114093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,0.3036912751677852,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2023,1,0,1,19.0,1.0,3.0,0.15789473684210525,16.0,0.8421052631578947,3.0,0.15789473684210525,0.0,0.0,7.0,0.3684210526315789,0.0,0.0,9.0,0.47368421052631576,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,39.0,1.0,9.0,0.23076923076923078,30.0,0.7692307692307693,0.0,0.0,1.0,0.02564102564102564,9.0,0.23076923076923078,7.0,0.1794871794871795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.5641025641025641,0.0,,56.0,1.0,4.0,0.07142857142857142,30.0,0.5357142857142857,12.0,0.21428571428571427,6.0,0.10714285714285714,4.0,0.07142857142857142
2023,1,1,0,42.0,1.0,6.0,0.14285714285714285,36.0,0.8571428571428571,6.0,0.14285714285714285,0.0,0.0,21.0,0.5,0.0,0.0,15.0,0.35714285714285715,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,98.0,1.0,22.0,0.22448979591836735,76.0,0.7755102040816326,0.0,0.0,5.0,0.05102040816326531,22.0,0.22448979591836735,34.0,0.3469387755102041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.37755102040816324,217.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2023,1,1,1,20.0,1.0,1.0,0.05,19.0,0.95,1.0,0.05,0.0,0.0,5.0,0.25,0.0,0.0,14.0,0.7,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,54.0,1.0,6.0,0.1111111111111111,48.0,0.8888888888888888,0.0,0.0,3.0,0.05555555555555555,6.0,0.1111111111111111,23.0,0.42592592592592593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.4074074074074074,244.0,1.0,120.0,1.0,24.0,0.2,39.0,0.325,23.0,0.19166666666666668,33.0,0.275,1.0,0.008333333333333333
2024,0,0,0,743.0,1.0,246.0,0.3310901749663526,497.0,0.6689098250336474,246.0,0.3310901749663526,0.0,0.0,235.0,0.3162853297442799,0.0,0.0,262.0,0.35262449528936746,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2024,0,0,1,41.0,1.0,21.0,0.5121951219512195,20.0,0.4878048780487805,21.0,0.5121951219512195,0.0,0.0,12.0,0.2926829268292683,0.0,0.0,8.0,0.1951219512195122,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,230.0,1.0,1.0,0.004347826086956522,51.0,0.2217391304347826,90.0,0.391304347826087,85.0,0.3695652173913043,3.0,0.013043478260869565
2024,0,1,0,291.0,1.0,32.0,0.10996563573883161,259.0,0.8900343642611683,32.0,0.10996563573883161,0.0,0.0,94.0,0.3230240549828179,0.0,0.0,165.0,0.5670103092783505,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1059.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2024,0,1,1,10.0,1.0,2.0,0.2,8.0,0.8,2.0,0.2,0.0,0.0,3.0,0.3,0.0,0.0,5.0,0.5,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,459.0,1.0,169.0,1.0,1.0,0.005917159763313609,31.0,0.1834319526627219,15.0,0.08875739644970414,121.0,0.7159763313609467,1.0,0.005917159763313609
2024,1,0,0,97.0,1.0,4.0,0.041237113402061855,93.0,0.9587628865979382,4.0,0.041237113402061855,0.0,0.0,70.0,0.7216494845360825,0.0,0.0,23.0,0.23711340206185566,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,150.0,1.0,81.0,0.54,69.0,0.46,0.0,0.0,6.0,0.04,81.0,0.54,13.0,0.08666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.04,44.0,0.29333333333333333,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2024,1,0,1,3.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.0,0.0,1.0,0.3333333333333333,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,12.0,1.0,3.0,0.25,9.0,0.75,0.0,0.0,0.0,0.0,3.0,0.25,4.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.4166666666666667,0.0,,22.0,1.0,2.0,0.09090909090909091,7.0,0.3181818181818182,5.0,0.22727272727272727,8.0,0.36363636363636365,0.0,0.0
2024,1,1,0,3.0,1.0,1.0,0.3333333333333333,2.0,0.6666666666666666,1.0,0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,19.0,1.0,4.0,0.21052631578947367,15.0,0.7894736842105263,0.0,0.0,1.0,0.05263157894736842,4.0,0.21052631578947367,7.0,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.3684210526315789,45.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2024,1,1,1,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,21.0,1.0,0.0,0.0,21.0,1.0,0.0,0.0,1.0,0.047619047619047616,0.0,0.0,12.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.14285714285714285,5.0,0.23809523809523808,66.0,1.0,21.0,1.0,0.0,0.0,9.0,0.42857142857142855,1.0,0.047619047619047616,11.0,0.5238095238095238,0.0,0.0
All Time,0,0,0,35227.0,1.0,26274.0,0.7458483549550061,8953.0,0.2541516450449939,26274.0,0.7458483549550061,1.0,2.8387316546966815e-05,3958.0,0.11235699889289466,88.0,0.0024980838561330797,4906.0,0.1392681749794192,1058.0,1.0,525.0,0.4962192816635161,431.0,0.40737240075614367,102.0,0.09640831758034027,915.0,0.8648393194706995,143.0,0.13516068052930058,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
All Time,0,0,1,5232.0,1.0,3359.0,0.6420107033639144,1873.0,0.35798929663608564,3359.0,0.6420107033639144,0.0,0.0,702.0,0.1341743119266055,0.0,0.0,1171.0,0.22381498470948014,151.0,1.0,82.0,0.543046357615894,56.0,0.3708609271523179,13.0,0.08609271523178808,134.0,0.8874172185430463,17.0,0.11258278145695365,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,14931.0,1.0,23.0,0.0015404192619382492,3980.0,0.2665595070658362,6081.0,0.4072734579063693,4632.0,0.3102270444042596,215.0,0.014399571361596678
All Time,0,1,0,5069.0,1.0,1946.0,0.383902150325508,3123.0,0.616097849674492,1946.0,0.383902150325508,0.0,0.0,1412.0,0.2785559281909647,0.0,0.0,1711.0,0.3375419214835273,76.0,1.0,45.0,0.5921052631578947,24.0,0.3157894736842105,7.0,0.09210526315789473,69.0,0.9078947368421053,7.0,0.09210526315789473,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,9672.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
All Time,0,1,1,1144.0,1.0,364.0,0.3181818181818182,780.0,0.6818181818181818,364.0,0.3181818181818182,0.0,0.0,303.0,0.26486013986013984,0.0,0.0,477.0,0.416958041958042,54.0,1.0,34.0,0.6296296296296297,18.0,0.3333333333333333,2.0,0.037037037037037035,47.0,0.8703703703703703,7.0,0.12962962962962962,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,4449.0,1.0,5958.0,1.0,20.0,0.003356831151393085,1089.0,0.18277945619335348,3341.0,0.5607586438402148,1469.0,0.2465592480698221,39.0,0.006545820745216516
All Time,1,0,0,2835.0,1.0,1504.0,0.5305114638447972,1331.0,0.4694885361552028,1504.0,0.5305114638447972,0.0,0.0,626.0,0.22081128747795414,0.0,0.0,705.0,0.24867724867724866,864.0,1.0,325.0,0.3761574074074074,459.0,0.53125,80.0,0.09259259259259259,765.0,0.8854166666666666,99.0,0.11458333333333333,3988.0,1.0,2498.0,0.6263791374122367,1490.0,0.3736208625877633,399.0,0.10005015045135406,29.0,0.007271815446339017,2127.0,0.5333500501504513,807.0,0.2023570712136409,0.0,0.0,10.0,0.0025075225677031092,371.0,0.09302908726178535,6.0,0.0015045135406218655,239.0,0.059929789368104315,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
All Time,1,0,1,227.0,1.0,57.0,0.2511013215859031,170.0,0.748898678414097,57.0,0.2511013215859031,0.0,0.0,57.0,0.2511013215859031,0.0,0.0,113.0,0.4977973568281938,131.0,1.0,48.0,0.366412213740458,76.0,0.5801526717557252,7.0,0.05343511450381679,120.0,0.916030534351145,11.0,0.08396946564885496,487.0,1.0,312.0,0.6406570841889117,175.0,0.3593429158110883,27.0,0.055441478439425054,8.0,0.01642710472279261,267.0,0.5482546201232033,108.0,0.22176591375770022,2.0,0.004106776180698152,1.0,0.002053388090349076,45.0,0.09240246406570841,0.0,0.0,29.0,0.059548254620123205,0.0,,700.0,1.0,6.0,0.008571428571428572,321.0,0.4585714285714286,167.0,0.23857142857142857,182.0,0.26,24.0,0.03428571428571429
All Time,1,1,0,215.0,1.0,35.0,0.16279069767441862,180.0,0.8372093023255814,35.0,0.16279069767441862,0.0,0.0,85.0,0.3953488372093023,0.0,0.0,95.0,0.4418604651162791,95.0,1.0,33.0,0.3473684210526316,58.0,0.6105263157894737,4.0,0.042105263157894736,86.0,0.9052631578947369,9.0,0.09473684210526316,334.0,1.0,135.0,0.4041916167664671,199.0,0.5958083832335329,44.0,0.1317365269461078,9.0,0.02694610778443114,125.0,0.37425149700598803,101.0,0.3023952095808383,0.0,0.0,0.0,0.0,10.0,0.029940119760479042,0.0,0.0,45.0,0.1347305389221557,500.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
All Time,1,1,1,151.0,1.0,19.0,0.12582781456953643,132.0,0.8741721854304636,19.0,0.12582781456953643,0.0,0.0,53.0,0.3509933774834437,0.0,0.0,79.0,0.5231788079470199,66.0,1.0,29.0,0.4393939393939394,32.0,0.48484848484848486,5.0,0.07575757575757576,58.0,0.8787878787878788,8.0,0.12121212121212122,308.0,1.0,135.0,0.4383116883116883,173.0,0.5616883116883117,35.0,0.11363636363636363,8.0,0.025974025974025976,118.0,0.38311688311688313,99.0,0.32142857142857145,0.0,0.0,0.0,0.0,17.0,0.05519480519480519,3.0,0.00974025974025974,28.0,0.09090909090909091,592.0,1.0,702.0,1.0,24.0,0.03418803418803419,282.0,0.4017094017094017,159.0,0.2264957264957265,216.0,0.3076923076923077,21.0,0.029914529914529916
