,source,target,color,path,label,value,level
0,0,1,"rgba(0,0,255,0.2)",no_symptoms-->mild-->inconclusive-->inconclusive-->mild,mild,1,0
1,0,1,"rgba(0,0,255,0.2)",no_symptoms-->moderately_severe-->inconclusive-->inconclusive-->mild,mild,1,0
2,0,1,"rgba(0,0,255,0.2)",no_symptoms-->inconclusive-->inconclusive-->inconclusive-->mild,mild,571,0
3,1,21,"rgba(0,255,0,0.2)",no_symptoms-->mild-->inconclusive-->inconclusive-->mild,mild,1,4
4,1,21,"rgba(0,255,0,0.2)",no_symptoms-->moderately_severe-->inconclusive-->inconclusive-->mild,mild,1,4
5,1,21,"rgba(0,255,0,0.2)",no_symptoms-->inconclusive-->inconclusive-->inconclusive-->mild,mild,571,4
6,0,2,"rgba(0,255,0,0.2)",mild-->no_symptoms-->no_symptoms-->no_symptoms-->mild,mild,47,0
7,0,2,"rgba(0,255,0,0.2)",mild-->no_symptoms-->no_symptoms-->followup_sensitivity-->moderate,moderate,2,0
8,0,2,"rgba(0,255,0,0.2)",mild-->no_symptoms-->no_symptoms-->inconclusive-->inconclusive,inconclusive,1,0
9,0,2,"rgba(0,255,0,0.2)",mild-->no_symptoms-->mild-->no_symptoms-->mild,mild,125,0
10,0,2,"rgba(0,255,0,0.2)",mild-->no_symptoms-->mild-->followup_sensitivity-->moderate,moderate,9,0
11,0,2,"rgba(0,255,0,0.2)",mild-->no_symptoms-->mild-->followup_efficiency-->moderate,moderate,4,0
12,0,2,"rgba(0,255,0,0.2)",mild-->no_symptoms-->mild-->inconclusive-->inconclusive,inconclusive,1,0
13,0,2,"rgba(0,255,0,0.2)",mild-->no_symptoms-->moderate-->no_symptoms-->moderate,moderate,13,0
14,0,2,"rgba(0,255,0,0.2)",mild-->no_symptoms-->moderate-->followup_sensitivity-->moderate,moderate,2,0
15,0,2,"rgba(0,255,0,0.2)",mild-->no_symptoms-->moderate-->followup_efficiency-->moderate,moderate,1,0
16,0,2,"rgba(0,255,0,0.2)",mild-->no_symptoms-->moderate-->inconclusive-->inconclusive,inconclusive,1,0
17,0,2,"rgba(0,255,0,0.2)",mild-->no_symptoms-->severe-->no_symptoms-->moderate,moderate,1,0
18,0,2,"rgba(0,255,0,0.2)",mild-->no_symptoms-->inconclusive-->inconclusive-->inconclusive,inconclusive,4,0
19,0,2,"rgba(0,255,0,0.2)",mild-->mild-->no_symptoms-->no_symptoms-->mild,mild,77,0
20,0,2,"rgba(0,255,0,0.2)",mild-->mild-->no_symptoms-->followup_sensitivity-->moderate,moderate,3,0
21,0,2,"rgba(0,255,0,0.2)",mild-->mild-->no_symptoms-->followup_efficiency-->moderate,moderate,4,0
22,0,2,"rgba(0,255,0,0.2)",mild-->mild-->no_symptoms-->inconclusive-->inconclusive,inconclusive,2,0
23,0,2,"rgba(0,255,0,0.2)",mild-->mild-->mild-->no_symptoms-->mild,mild,251,0
24,0,2,"rgba(0,255,0,0.2)",mild-->mild-->mild-->followup_sensitivity-->moderate,moderate,45,0
25,0,2,"rgba(0,255,0,0.2)",mild-->mild-->mild-->followup_efficiency-->moderate,moderate,26,0
26,0,2,"rgba(0,255,0,0.2)",mild-->mild-->mild-->inconclusive-->inconclusive,inconclusive,6,0
27,0,2,"rgba(0,255,0,0.2)",mild-->mild-->moderate-->no_symptoms-->moderate,moderate,43,0
28,0,2,"rgba(0,255,0,0.2)",mild-->mild-->moderate-->followup_sensitivity-->moderate,moderate,13,0
29,0,2,"rgba(0,255,0,0.2)",mild-->mild-->moderate-->followup_efficiency-->moderate,moderate,7,0
30,0,2,"rgba(0,255,0,0.2)",mild-->mild-->severe-->no_symptoms-->moderate,moderate,2,0
31,0,2,"rgba(0,255,0,0.2)",mild-->mild-->severe-->followup_sensitivity-->moderate,moderate,1,0
32,0,2,"rgba(0,255,0,0.2)",mild-->mild-->severe-->followup_efficiency-->moderate,moderate,2,0
33,0,2,"rgba(0,255,0,0.2)",mild-->mild-->inconclusive-->no_symptoms-->inconclusive,inconclusive,1,0
34,0,2,"rgba(0,255,0,0.2)",mild-->mild-->inconclusive-->inconclusive-->inconclusive,inconclusive,13,0
35,0,2,"rgba(0,255,0,0.2)",mild-->moderate-->no_symptoms-->no_symptoms-->moderate,moderate,13,0
36,0,2,"rgba(0,255,0,0.2)",mild-->moderate-->no_symptoms-->followup_sensitivity-->moderate,moderate,1,0
37,0,2,"rgba(0,255,0,0.2)",mild-->moderate-->no_symptoms-->followup_efficiency-->moderate,moderate,2,0
38,0,2,"rgba(0,255,0,0.2)",mild-->moderate-->no_symptoms-->inconclusive-->inconclusive,inconclusive,1,0
39,0,2,"rgba(0,255,0,0.2)",mild-->moderate-->mild-->no_symptoms-->moderate,moderate,62,0
40,0,2,"rgba(0,255,0,0.2)",mild-->moderate-->mild-->followup_sensitivity-->moderate,moderate,8,0
41,0,2,"rgba(0,255,0,0.2)",mild-->moderate-->mild-->followup_efficiency-->moderate,moderate,10,0
42,0,2,"rgba(0,255,0,0.2)",mild-->moderate-->mild-->inconclusive-->inconclusive,inconclusive,2,0
43,0,2,"rgba(0,255,0,0.2)",mild-->moderate-->moderate-->no_symptoms-->moderate,moderate,23,0
44,0,2,"rgba(0,255,0,0.2)",mild-->moderate-->moderate-->followup_sensitivity-->moderate,moderate,2,0
45,0,2,"rgba(0,255,0,0.2)",mild-->moderate-->moderate-->followup_efficiency-->moderate,moderate,8,0
46,0,2,"rgba(0,255,0,0.2)",mild-->moderate-->severe-->no_symptoms-->moderate,moderate,2,0
47,0,2,"rgba(0,255,0,0.2)",mild-->moderate-->severe-->followup_sensitivity-->moderate,moderate,1,0
48,0,2,"rgba(0,255,0,0.2)",mild-->moderate-->severe-->followup_efficiency-->moderate,moderate,1,0
49,0,2,"rgba(0,255,0,0.2)",mild-->moderate-->inconclusive-->inconclusive-->inconclusive,inconclusive,5,0
50,0,2,"rgba(0,255,0,0.2)",mild-->moderately_severe-->no_symptoms-->no_symptoms-->moderate,moderate,4,0
51,0,2,"rgba(0,255,0,0.2)",mild-->moderately_severe-->mild-->no_symptoms-->moderate,moderate,6,0
52,0,2,"rgba(0,255,0,0.2)",mild-->moderately_severe-->mild-->followup_sensitivity-->moderate,moderate,2,0
53,0,2,"rgba(0,255,0,0.2)",mild-->moderately_severe-->mild-->followup_efficiency-->moderate,moderate,2,0
54,0,2,"rgba(0,255,0,0.2)",mild-->moderately_severe-->moderate-->no_symptoms-->moderate,moderate,5,0
55,0,2,"rgba(0,255,0,0.2)",mild-->moderately_severe-->moderate-->followup_sensitivity-->moderate,moderate,2,0
56,0,2,"rgba(0,255,0,0.2)",mild-->moderately_severe-->moderate-->followup_efficiency-->moderate,moderate,1,0
57,0,2,"rgba(0,255,0,0.2)",mild-->moderately_severe-->severe-->followup_sensitivity-->moderate,moderate,1,0
58,0,2,"rgba(0,255,0,0.2)",mild-->inconclusive-->severe-->no_symptoms-->inconclusive,inconclusive,1,0
59,0,2,"rgba(0,255,0,0.2)",mild-->inconclusive-->inconclusive-->inconclusive-->inconclusive,inconclusive,49,0
60,0,3,"rgba(255,128,0,0.2)",moderate-->no_symptoms-->no_symptoms-->no_symptoms-->mild,mild,1,0
61,0,3,"rgba(255,128,0,0.2)",moderate-->no_symptoms-->mild-->no_symptoms-->mild,mild,8,0
62,0,3,"rgba(255,128,0,0.2)",moderate-->no_symptoms-->mild-->followup_sensitivity-->moderate,moderate,1,0
63,0,3,"rgba(255,128,0,0.2)",moderate-->no_symptoms-->moderate-->no_symptoms-->moderate,moderate,15,0
64,0,3,"rgba(255,128,0,0.2)",moderate-->no_symptoms-->moderate-->followup_sensitivity-->moderate,moderate,2,0
65,0,3,"rgba(255,128,0,0.2)",moderate-->no_symptoms-->severe-->no_symptoms-->moderate,moderate,2,0
66,0,3,"rgba(255,128,0,0.2)",moderate-->no_symptoms-->severe-->no_symptoms-->severe,severe,5,0
67,0,3,"rgba(255,128,0,0.2)",moderate-->no_symptoms-->severe-->followup_sensitivity-->moderate,moderate,1,0
68,0,3,"rgba(255,128,0,0.2)",moderate-->no_symptoms-->severe-->followup_efficiency-->moderate,moderate,1,0
69,0,3,"rgba(255,128,0,0.2)",moderate-->mild-->no_symptoms-->no_symptoms-->mild,mild,2,0
70,0,3,"rgba(255,128,0,0.2)",moderate-->mild-->mild-->no_symptoms-->mild,mild,61,0
71,0,3,"rgba(255,128,0,0.2)",moderate-->mild-->mild-->followup_sensitivity-->moderate,moderate,15,0
72,0,3,"rgba(255,128,0,0.2)",moderate-->mild-->mild-->followup_efficiency-->moderate,moderate,8,0
73,0,3,"rgba(255,128,0,0.2)",moderate-->mild-->mild-->inconclusive-->inconclusive,inconclusive,2,0
74,0,3,"rgba(255,128,0,0.2)",moderate-->mild-->moderate-->no_symptoms-->moderate,moderate,93,0
75,0,3,"rgba(255,128,0,0.2)",moderate-->mild-->moderate-->followup_sensitivity-->moderate,moderate,14,0
76,0,3,"rgba(255,128,0,0.2)",moderate-->mild-->moderate-->followup_efficiency-->moderate,moderate,13,0
77,0,3,"rgba(255,128,0,0.2)",moderate-->mild-->moderate-->inconclusive-->inconclusive,inconclusive,2,0
78,0,3,"rgba(255,128,0,0.2)",moderate-->mild-->severe-->no_symptoms-->moderate,moderate,20,0
79,0,3,"rgba(255,128,0,0.2)",moderate-->mild-->severe-->followup_sensitivity-->moderate,moderate,7,0
80,0,3,"rgba(255,128,0,0.2)",moderate-->mild-->severe-->followup_efficiency-->moderate,moderate,13,0
81,0,3,"rgba(255,128,0,0.2)",moderate-->mild-->severe-->inconclusive-->inconclusive,inconclusive,1,0
82,0,3,"rgba(255,128,0,0.2)",moderate-->mild-->inconclusive-->inconclusive-->inconclusive,inconclusive,6,0
83,0,3,"rgba(255,128,0,0.2)",moderate-->moderate-->no_symptoms-->no_symptoms-->moderate,moderate,1,0
84,0,3,"rgba(255,128,0,0.2)",moderate-->moderate-->mild-->no_symptoms-->moderate,moderate,43,0
85,0,3,"rgba(255,128,0,0.2)",moderate-->moderate-->mild-->followup_sensitivity-->moderate,moderate,13,0
86,0,3,"rgba(255,128,0,0.2)",moderate-->moderate-->mild-->followup_efficiency-->moderate,moderate,10,0
87,0,3,"rgba(255,128,0,0.2)",moderate-->moderate-->mild-->inconclusive-->inconclusive,inconclusive,2,0
88,0,3,"rgba(255,128,0,0.2)",moderate-->moderate-->moderate-->no_symptoms-->moderate,moderate,83,0
89,0,3,"rgba(255,128,0,0.2)",moderate-->moderate-->moderate-->followup_sensitivity-->moderate,moderate,27,0
90,0,3,"rgba(255,128,0,0.2)",moderate-->moderate-->moderate-->followup_efficiency-->moderate,moderate,22,0
91,0,3,"rgba(255,128,0,0.2)",moderate-->moderate-->moderate-->inconclusive-->inconclusive,inconclusive,2,0
92,0,3,"rgba(255,128,0,0.2)",moderate-->moderate-->severe-->no_symptoms-->moderate,moderate,29,0
93,0,3,"rgba(255,128,0,0.2)",moderate-->moderate-->severe-->no_symptoms-->severe,severe,3,0
94,0,3,"rgba(255,128,0,0.2)",moderate-->moderate-->severe-->followup_sensitivity-->moderate,moderate,15,0
95,0,3,"rgba(255,128,0,0.2)",moderate-->moderate-->severe-->followup_sensitivity-->severe,severe,4,0
96,0,3,"rgba(255,128,0,0.2)",moderate-->moderate-->severe-->followup_efficiency-->moderate,moderate,15,0
97,0,3,"rgba(255,128,0,0.2)",moderate-->moderate-->severe-->followup_efficiency-->severe,severe,1,0
98,0,3,"rgba(255,128,0,0.2)",moderate-->moderate-->inconclusive-->inconclusive-->inconclusive,inconclusive,11,0
99,0,3,"rgba(255,128,0,0.2)",moderate-->moderately_severe-->no_symptoms-->no_symptoms-->moderate,moderate,1,0
100,0,3,"rgba(255,128,0,0.2)",moderate-->moderately_severe-->no_symptoms-->inconclusive-->inconclusive,inconclusive,1,0
101,0,3,"rgba(255,128,0,0.2)",moderate-->moderately_severe-->mild-->no_symptoms-->moderate,moderate,25,0
102,0,3,"rgba(255,128,0,0.2)",moderate-->moderately_severe-->mild-->followup_sensitivity-->moderate,moderate,3,0
103,0,3,"rgba(255,128,0,0.2)",moderate-->moderately_severe-->mild-->followup_efficiency-->moderate,moderate,1,0
104,0,3,"rgba(255,128,0,0.2)",moderate-->moderately_severe-->moderate-->no_symptoms-->moderate,moderate,21,0
105,0,3,"rgba(255,128,0,0.2)",moderate-->moderately_severe-->moderate-->followup_sensitivity-->moderate,moderate,14,0
106,0,3,"rgba(255,128,0,0.2)",moderate-->moderately_severe-->moderate-->followup_efficiency-->moderate,moderate,16,0
107,0,3,"rgba(255,128,0,0.2)",moderate-->moderately_severe-->moderate-->inconclusive-->inconclusive,inconclusive,1,0
108,0,3,"rgba(255,128,0,0.2)",moderate-->moderately_severe-->severe-->no_symptoms-->moderate,moderate,9,0
109,0,3,"rgba(255,128,0,0.2)",moderate-->moderately_severe-->severe-->no_symptoms-->severe,severe,1,0
110,0,3,"rgba(255,128,0,0.2)",moderate-->moderately_severe-->severe-->followup_sensitivity-->moderate,moderate,2,0
111,0,3,"rgba(255,128,0,0.2)",moderate-->moderately_severe-->severe-->followup_sensitivity-->severe,severe,1,0
112,0,3,"rgba(255,128,0,0.2)",moderate-->moderately_severe-->severe-->followup_efficiency-->moderate,moderate,11,0
113,0,3,"rgba(255,128,0,0.2)",moderate-->moderately_severe-->inconclusive-->inconclusive-->inconclusive,inconclusive,5,0
114,0,3,"rgba(255,128,0,0.2)",moderate-->severe-->no_symptoms-->no_symptoms-->severe,severe,1,0
115,0,3,"rgba(255,128,0,0.2)",moderate-->severe-->mild-->no_symptoms-->severe,severe,1,0
116,0,3,"rgba(255,128,0,0.2)",moderate-->severe-->mild-->followup_efficiency-->severe,severe,1,0
117,0,3,"rgba(255,128,0,0.2)",moderate-->severe-->moderate-->no_symptoms-->severe,severe,4,0
118,0,3,"rgba(255,128,0,0.2)",moderate-->severe-->moderate-->followup_sensitivity-->severe,severe,2,0
119,0,3,"rgba(255,128,0,0.2)",moderate-->severe-->severe-->no_symptoms-->severe,severe,2,0
120,0,3,"rgba(255,128,0,0.2)",moderate-->severe-->severe-->followup_sensitivity-->severe,severe,1,0
121,0,3,"rgba(255,128,0,0.2)",moderate-->severe-->severe-->followup_efficiency-->severe,severe,1,0
122,0,3,"rgba(255,128,0,0.2)",moderate-->severe-->inconclusive-->inconclusive-->inconclusive,inconclusive,3,0
123,0,3,"rgba(255,128,0,0.2)",moderate-->inconclusive-->moderate-->inconclusive-->inconclusive,inconclusive,1,0
124,0,3,"rgba(255,128,0,0.2)",moderate-->inconclusive-->severe-->no_symptoms-->inconclusive,inconclusive,1,0
125,0,3,"rgba(255,128,0,0.2)",moderate-->inconclusive-->inconclusive-->inconclusive-->inconclusive,inconclusive,32,0
126,0,4,"rgba(255,0,0,0.2)",severe-->mild-->mild-->no_symptoms-->mild,mild,5,0
127,0,4,"rgba(255,0,0,0.2)",severe-->mild-->moderate-->no_symptoms-->moderate,moderate,8,0
128,0,4,"rgba(255,0,0,0.2)",severe-->mild-->moderate-->followup_sensitivity-->moderate,moderate,1,0
129,0,4,"rgba(255,0,0,0.2)",severe-->mild-->severe-->no_symptoms-->moderate,moderate,8,0
130,0,4,"rgba(255,0,0,0.2)",severe-->mild-->severe-->no_symptoms-->severe,severe,1,0
131,0,4,"rgba(255,0,0,0.2)",severe-->mild-->severe-->followup_sensitivity-->moderate,moderate,2,0
132,0,4,"rgba(255,0,0,0.2)",severe-->mild-->severe-->followup_efficiency-->moderate,moderate,1,0
133,0,4,"rgba(255,0,0,0.2)",severe-->mild-->severe-->inconclusive-->inconclusive,inconclusive,1,0
134,0,4,"rgba(255,0,0,0.2)",severe-->mild-->inconclusive-->inconclusive-->inconclusive,inconclusive,1,0
135,0,4,"rgba(255,0,0,0.2)",severe-->moderate-->mild-->no_symptoms-->moderate,moderate,11,0
136,0,4,"rgba(255,0,0,0.2)",severe-->moderate-->mild-->followup_sensitivity-->moderate,moderate,1,0
137,0,4,"rgba(255,0,0,0.2)",severe-->moderate-->moderate-->no_symptoms-->moderate,moderate,27,0
138,0,4,"rgba(255,0,0,0.2)",severe-->moderate-->moderate-->followup_sensitivity-->moderate,moderate,6,0
139,0,4,"rgba(255,0,0,0.2)",severe-->moderate-->moderate-->followup_efficiency-->moderate,moderate,9,0
140,0,4,"rgba(255,0,0,0.2)",severe-->moderate-->moderate-->inconclusive-->inconclusive,inconclusive,2,0
141,0,4,"rgba(255,0,0,0.2)",severe-->moderate-->severe-->no_symptoms-->moderate,moderate,34,0
142,0,4,"rgba(255,0,0,0.2)",severe-->moderate-->severe-->no_symptoms-->severe,severe,4,0
143,0,4,"rgba(255,0,0,0.2)",severe-->moderate-->severe-->followup_sensitivity-->moderate,moderate,9,0
144,0,4,"rgba(255,0,0,0.2)",severe-->moderate-->severe-->followup_sensitivity-->severe,severe,1,0
145,0,4,"rgba(255,0,0,0.2)",severe-->moderate-->severe-->followup_efficiency-->moderate,moderate,9,0
146,0,4,"rgba(255,0,0,0.2)",severe-->moderate-->severe-->followup_efficiency-->severe,severe,4,0
147,0,4,"rgba(255,0,0,0.2)",severe-->moderate-->severe-->inconclusive-->inconclusive,inconclusive,2,0
148,0,4,"rgba(255,0,0,0.2)",severe-->moderate-->inconclusive-->inconclusive-->inconclusive,inconclusive,2,0
149,0,4,"rgba(255,0,0,0.2)",severe-->moderately_severe-->mild-->no_symptoms-->moderate,moderate,6,0
150,0,4,"rgba(255,0,0,0.2)",severe-->moderately_severe-->mild-->followup_sensitivity-->moderate,moderate,1,0
151,0,4,"rgba(255,0,0,0.2)",severe-->moderately_severe-->moderate-->no_symptoms-->moderate,moderate,33,0
152,0,4,"rgba(255,0,0,0.2)",severe-->moderately_severe-->moderate-->followup_sensitivity-->moderate,moderate,10,0
153,0,4,"rgba(255,0,0,0.2)",severe-->moderately_severe-->moderate-->followup_efficiency-->moderate,moderate,12,0
154,0,4,"rgba(255,0,0,0.2)",severe-->moderately_severe-->moderate-->inconclusive-->inconclusive,inconclusive,2,0
155,0,4,"rgba(255,0,0,0.2)",severe-->moderately_severe-->severe-->no_symptoms-->moderate,moderate,38,0
156,0,4,"rgba(255,0,0,0.2)",severe-->moderately_severe-->severe-->no_symptoms-->severe,severe,11,0
157,0,4,"rgba(255,0,0,0.2)",severe-->moderately_severe-->severe-->followup_sensitivity-->moderate,moderate,22,0
158,0,4,"rgba(255,0,0,0.2)",severe-->moderately_severe-->severe-->followup_sensitivity-->severe,severe,5,0
159,0,4,"rgba(255,0,0,0.2)",severe-->moderately_severe-->severe-->followup_efficiency-->moderate,moderate,26,0
160,0,4,"rgba(255,0,0,0.2)",severe-->moderately_severe-->severe-->followup_efficiency-->severe,severe,11,0
161,0,4,"rgba(255,0,0,0.2)",severe-->moderately_severe-->severe-->inconclusive-->inconclusive,inconclusive,2,0
162,0,4,"rgba(255,0,0,0.2)",severe-->moderately_severe-->inconclusive-->inconclusive-->inconclusive,inconclusive,10,0
163,0,4,"rgba(255,0,0,0.2)",severe-->severe-->mild-->no_symptoms-->severe,severe,4,0
164,0,4,"rgba(255,0,0,0.2)",severe-->severe-->mild-->followup_sensitivity-->severe,severe,1,0
165,0,4,"rgba(255,0,0,0.2)",severe-->severe-->moderate-->no_symptoms-->severe,severe,15,0
166,0,4,"rgba(255,0,0,0.2)",severe-->severe-->moderate-->followup_sensitivity-->severe,severe,6,0
167,0,4,"rgba(255,0,0,0.2)",severe-->severe-->moderate-->followup_efficiency-->severe,severe,2,0
168,0,4,"rgba(255,0,0,0.2)",severe-->severe-->moderate-->inconclusive-->inconclusive,inconclusive,1,0
169,0,4,"rgba(255,0,0,0.2)",severe-->severe-->severe-->no_symptoms-->severe,severe,54,0
170,0,4,"rgba(255,0,0,0.2)",severe-->severe-->severe-->followup_sensitivity-->severe,severe,21,0
171,0,4,"rgba(255,0,0,0.2)",severe-->severe-->severe-->followup_efficiency-->severe,severe,53,0
172,0,4,"rgba(255,0,0,0.2)",severe-->severe-->severe-->inconclusive-->inconclusive,inconclusive,2,0
173,0,4,"rgba(255,0,0,0.2)",severe-->severe-->inconclusive-->inconclusive-->inconclusive,inconclusive,10,0
174,0,4,"rgba(255,0,0,0.2)",severe-->inconclusive-->inconclusive-->inconclusive-->inconclusive,inconclusive,25,0
175,2,6,"rgba(0,0,255,0.2)",mild-->no_symptoms-->no_symptoms-->no_symptoms-->mild,mild,47,1
176,2,6,"rgba(0,0,255,0.2)",mild-->no_symptoms-->no_symptoms-->followup_sensitivity-->moderate,moderate,2,1
177,2,6,"rgba(0,0,255,0.2)",mild-->no_symptoms-->no_symptoms-->inconclusive-->inconclusive,inconclusive,1,1
178,2,6,"rgba(0,0,255,0.2)",mild-->no_symptoms-->mild-->no_symptoms-->mild,mild,125,1
179,2,6,"rgba(0,0,255,0.2)",mild-->no_symptoms-->mild-->followup_sensitivity-->moderate,moderate,9,1
180,2,6,"rgba(0,0,255,0.2)",mild-->no_symptoms-->mild-->followup_efficiency-->moderate,moderate,4,1
181,2,6,"rgba(0,0,255,0.2)",mild-->no_symptoms-->mild-->inconclusive-->inconclusive,inconclusive,1,1
182,2,6,"rgba(0,0,255,0.2)",mild-->no_symptoms-->moderate-->no_symptoms-->moderate,moderate,13,1
183,2,6,"rgba(0,0,255,0.2)",mild-->no_symptoms-->moderate-->followup_sensitivity-->moderate,moderate,2,1
184,2,6,"rgba(0,0,255,0.2)",mild-->no_symptoms-->moderate-->followup_efficiency-->moderate,moderate,1,1
185,2,6,"rgba(0,0,255,0.2)",mild-->no_symptoms-->moderate-->inconclusive-->inconclusive,inconclusive,1,1
186,2,6,"rgba(0,0,255,0.2)",mild-->no_symptoms-->severe-->no_symptoms-->moderate,moderate,1,1
187,2,6,"rgba(0,0,255,0.2)",mild-->no_symptoms-->inconclusive-->inconclusive-->inconclusive,inconclusive,4,1
188,2,7,"rgba(0,255,0,0.2)",mild-->mild-->no_symptoms-->no_symptoms-->mild,mild,77,1
189,2,7,"rgba(0,255,0,0.2)",mild-->mild-->no_symptoms-->followup_sensitivity-->moderate,moderate,3,1
190,2,7,"rgba(0,255,0,0.2)",mild-->mild-->no_symptoms-->followup_efficiency-->moderate,moderate,4,1
191,2,7,"rgba(0,255,0,0.2)",mild-->mild-->no_symptoms-->inconclusive-->inconclusive,inconclusive,2,1
192,2,7,"rgba(0,255,0,0.2)",mild-->mild-->mild-->no_symptoms-->mild,mild,251,1
193,2,7,"rgba(0,255,0,0.2)",mild-->mild-->mild-->followup_sensitivity-->moderate,moderate,45,1
194,2,7,"rgba(0,255,0,0.2)",mild-->mild-->mild-->followup_efficiency-->moderate,moderate,26,1
195,2,7,"rgba(0,255,0,0.2)",mild-->mild-->mild-->inconclusive-->inconclusive,inconclusive,6,1
196,2,7,"rgba(0,255,0,0.2)",mild-->mild-->moderate-->no_symptoms-->moderate,moderate,43,1
197,2,7,"rgba(0,255,0,0.2)",mild-->mild-->moderate-->followup_sensitivity-->moderate,moderate,13,1
198,2,7,"rgba(0,255,0,0.2)",mild-->mild-->moderate-->followup_efficiency-->moderate,moderate,7,1
199,2,7,"rgba(0,255,0,0.2)",mild-->mild-->severe-->no_symptoms-->moderate,moderate,2,1
200,2,7,"rgba(0,255,0,0.2)",mild-->mild-->severe-->followup_sensitivity-->moderate,moderate,1,1
201,2,7,"rgba(0,255,0,0.2)",mild-->mild-->severe-->followup_efficiency-->moderate,moderate,2,1
202,2,7,"rgba(0,255,0,0.2)",mild-->mild-->inconclusive-->no_symptoms-->inconclusive,inconclusive,1,1
203,2,7,"rgba(0,255,0,0.2)",mild-->mild-->inconclusive-->inconclusive-->inconclusive,inconclusive,13,1
204,2,8,"rgba(255,128,0,0.2)",mild-->moderate-->no_symptoms-->no_symptoms-->moderate,moderate,13,1
205,2,8,"rgba(255,128,0,0.2)",mild-->moderate-->no_symptoms-->followup_sensitivity-->moderate,moderate,1,1
206,2,8,"rgba(255,128,0,0.2)",mild-->moderate-->no_symptoms-->followup_efficiency-->moderate,moderate,2,1
